random_change,copy_best,learn_change,copy_all,inst_success,majority,time,inst_rule1,inst_rule2,inst_rule3,inst_rule4,inst_rule5,inst_rule6,voting,run_id,agent1_soc,agent2_soc,agent3_soc,agent4_soc,agent5_soc,agent6_soc,agent7_soc,agent8_soc,agent9_soc,agent10_soc,agent11_soc,agent12_soc,agent13_soc,agent14_soc,agent15_soc,agent16_soc,agent17_soc,agent18_soc,agent19_soc,agent20_soc,agent21_soc,agent22_soc,agent23_soc,agent24_soc
0.3,0.5,0.2,all,0.5,True,11,0.0,0.0,0.0,0.0,0.0,0.0,False,1,35.78987126782476,25.650775478458403,31.265887246185024,31.868133465768086,21.950942464835155,29.731691141586246,30.72516206153827,30.808034324238957,22.558750976068474,19.249968852612316,32.33503912269441,28.75165380689946,29.559980415225645,28.713514267553382,34.20891668220493,24.74407310032333,37.42728002463606,23.928006479614695,25.31311236861615,31.270341892219797,26.018049266374987,24.83174771739069,29.90626508461057,26.98753516632378
0.3,0.5,0.2,all,0.5,True,12,0.0,0.0,0.0,0.0,0.0,0.0,False,1,37.03987126782476,26.150775478458403,31.515887246185024,32.86813346576808,21.950942464835155,30.481691141586246,31.47516206153827,31.808034324238957,22.558750976068474,19.249968852612316,33.58503912269441,29.25165380689946,30.309980415225645,29.463514267553382,35.45891668220493,25.24407310032333,38.67728002463606,24.428006479614695,26.06311236861615,32.2703418922198,26.768049266374987,24.83174771739069,30.90626508461057,27.23753516632378
0.3,0.5,0.2,all,0.5,True,13,0.0,0.0,0.0,0.0,0.0,0.0,False,1,38.28987126782476,26.650775478458403,31.765887246185024,33.86813346576808,21.950942464835155,31.231691141586246,32.22516206153827,32.80803432423896,22.558750976068474,19.499968852612316,34.83503912269441,29.75165380689946,31.059980415225645,30.213514267553382,36.45891668220493,25.99407310032333,39.92728002463606,24.928006479614695,26.81311236861615,33.2703418922198,27.518049266374987,24.83174771739069,31.90626508461057,27.48753516632378
0.3,0.5,0.2,all,0.5,True,14,0.0,0.0,0.0,0.0,0.0,0.0,False,1,39.53987126782476,27.150775478458403,32.015887246185024,34.86813346576808,21.950942464835155,31.981691141586246,32.97516206153827,33.80803432423896,22.558750976068474,19.749968852612316,36.08503912269441,30.25165380689946,31.809980415225645,30.963514267553382,37.45891668220493,26.74407310032333,40.0,25.428006479614695,27.56311236861615,34.2703418922198,28.268049266374987,24.83174771739069,32.90626508461057,27.73753516632378
0.3,0.5,0.2,all,0.5,True,15,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,27.650775478458403,32.265887246185024,35.86813346576808,21.950942464835155,32.731691141586246,33.72516206153827,34.80803432423896,22.558750976068474,19.999968852612316,37.33503912269441,30.75165380689946,32.559980415225645,31.713514267553382,38.45891668220493,27.49407310032333,40.0,25.928006479614695,28.31311236861615,35.2703418922198,29.018049266374987,24.83174771739069,33.90626508461057,27.98753516632378
0.3,0.5,0.2,all,0.5,True,16,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,28.150775478458403,32.515887246185024,36.86813346576808,21.950942464835155,33.481691141586246,34.47516206153827,35.80803432423896,22.558750976068474,20.249968852612316,38.58503912269441,31.25165380689946,33.309980415225645,32.46351426755338,39.70891668220493,27.99407310032333,40.0,26.428006479614695,29.06311236861615,36.2703418922198,29.768049266374987,24.83174771739069,34.90626508461057,28.23753516632378
0.3,0.5,0.2,all,0.5,True,17,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,28.650775478458403,32.765887246185024,37.86813346576808,21.950942464835155,34.231691141586246,35.22516206153827,36.80803432423896,22.558750976068474,20.499968852612316,39.83503912269441,31.75165380689946,34.059980415225645,33.21351426755338,40.0,28.49407310032333,40.0,26.928006479614695,29.81311236861615,37.2703418922198,30.518049266374987,24.83174771739069,35.90626508461057,28.48753516632378
0.3,0.5,0.2,all,0.5,True,18,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,29.150775478458403,33.015887246185024,38.86813346576808,21.950942464835155,34.981691141586246,35.97516206153827,37.80803432423896,22.558750976068474,20.749968852612316,40.0,32.251653806899455,34.809980415225645,33.96351426755338,40.0,28.99407310032333,40.0,27.428006479614695,30.56311236861615,38.2703418922198,31.268049266374987,24.83174771739069,36.90626508461057,28.73753516632378
0.3,0.5,0.2,all,0.5,True,19,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,29.650775478458403,34.265887246185024,39.86813346576808,21.950942464835155,35.731691141586246,36.72516206153827,38.80803432423896,22.558750976068474,20.999968852612316,40.0,32.751653806899455,35.559980415225645,34.71351426755338,40.0,29.49407310032333,40.0,27.928006479614695,31.31311236861615,39.2703418922198,32.01804926637499,24.83174771739069,37.90626508461057,28.98753516632378
0.3,0.5,0.2,all,0.5,True,20,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,30.150775478458403,35.515887246185024,40.0,21.950942464835155,36.481691141586246,37.47516206153827,39.80803432423896,22.558750976068474,21.249968852612316,40.0,33.251653806899455,36.309980415225645,35.46351426755338,40.0,29.99407310032333,40.0,28.428006479614695,32.063112368616146,40.0,32.76804926637499,24.83174771739069,38.90626508461057,29.23753516632378
0.3,0.5,0.2,all,0.5,True,21,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,30.650775478458403,36.765887246185024,40.0,21.950942464835155,37.231691141586246,38.22516206153827,40.0,22.558750976068474,21.499968852612316,40.0,33.751653806899455,37.059980415225645,36.21351426755338,40.0,30.49407310032333,40.0,28.928006479614695,32.813112368616146,40.0,33.51804926637499,24.83174771739069,39.90626508461057,29.48753516632378
0.3,0.5,0.2,all,0.5,True,22,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,31.150775478458403,38.015887246185024,40.0,21.950942464835155,37.981691141586246,38.97516206153827,40.0,22.558750976068474,21.749968852612316,40.0,34.251653806899455,37.809980415225645,36.96351426755338,40.0,30.99407310032333,40.0,29.428006479614695,33.563112368616146,40.0,34.26804926637499,24.83174771739069,40.0,29.73753516632378
0.3,0.5,0.2,all,0.5,True,23,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,31.650775478458403,39.265887246185024,40.0,21.950942464835155,38.731691141586246,39.72516206153827,40.0,22.558750976068474,21.999968852612316,40.0,34.751653806899455,38.559980415225645,37.71351426755338,40.0,31.49407310032333,40.0,29.928006479614695,34.313112368616146,40.0,35.01804926637499,24.83174771739069,40.0,29.98753516632378
0.3,0.5,0.2,all,0.5,True,24,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,32.1507754784584,40.0,40.0,21.950942464835155,39.481691141586246,40.0,40.0,22.558750976068474,22.249968852612316,40.0,35.251653806899455,39.309980415225645,38.46351426755338,40.0,31.99407310032333,40.0,30.428006479614695,35.063112368616146,40.0,35.76804926637499,24.83174771739069,40.0,30.23753516632378
0.3,0.5,0.2,all,0.5,True,25,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,32.6507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,22.499968852612316,40.0,36.501653806899455,40.0,39.21351426755338,40.0,32.494073100323334,40.0,30.928006479614695,35.813112368616146,40.0,36.51804926637499,24.83174771739069,40.0,30.48753516632378
0.3,0.5,0.2,all,0.5,True,26,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,33.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,22.749968852612316,40.0,37.751653806899455,40.0,39.96351426755338,40.0,32.994073100323334,40.0,31.428006479614695,36.563112368616146,40.0,37.26804926637499,24.83174771739069,40.0,30.73753516632378
0.3,0.5,0.2,all,0.5,True,27,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,33.6507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,22.999968852612316,40.0,39.001653806899455,40.0,40.0,40.0,33.494073100323334,40.0,31.928006479614695,37.313112368616146,40.0,38.01804926637499,24.83174771739069,40.0,30.98753516632378
0.3,0.5,0.2,all,0.5,True,28,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,34.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,23.249968852612316,40.0,40.0,40.0,40.0,40.0,33.994073100323334,40.0,32.428006479614695,38.063112368616146,40.0,38.76804926637499,24.83174771739069,40.0,31.23753516632378
0.3,0.5,0.2,all,0.5,True,29,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,34.6507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,23.499968852612316,40.0,40.0,40.0,40.0,40.0,34.494073100323334,40.0,32.928006479614695,38.813112368616146,40.0,39.51804926637499,24.83174771739069,40.0,31.48753516632378
0.3,0.5,0.2,all,0.5,True,30,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,35.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,23.749968852612316,40.0,40.0,40.0,40.0,40.0,34.994073100323334,40.0,33.428006479614695,39.563112368616146,40.0,40.0,24.83174771739069,40.0,31.73753516632378
0.3,0.5,0.2,all,0.5,True,31,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,35.6507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,23.999968852612316,40.0,40.0,40.0,40.0,40.0,35.494073100323334,40.0,33.928006479614695,40.0,40.0,40.0,24.83174771739069,40.0,31.98753516632378
0.3,0.5,0.2,all,0.5,True,32,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,36.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,35.994073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.23753516632378
0.3,0.5,0.2,all,0.5,True,33,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,36.6507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,34,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,35,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,36,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,37,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,38,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,39,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,40,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,41,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,42,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,43,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,44,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,45,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,46,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,47,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,48,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,49,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,50,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,51,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,52,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,53,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,54,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,55,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,56,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,57,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,58,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,59,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,60,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,61,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,62,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,63,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,64,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,65,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,66,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,67,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
0.3,0.5,0.2,all,0.5,True,68,0.0,0.0,0.0,0.0,0.0,0.0,False,1,40.0,37.1507754784584,40.0,40.0,21.950942464835155,40.0,40.0,40.0,22.558750976068474,24.249968852612316,40.0,40.0,40.0,40.0,40.0,36.494073100323334,40.0,34.428006479614695,40.0,40.0,40.0,24.83174771739069,40.0,32.48753516632378
